typeId,typeName,date,level
6,Max Temp,2016-07-22,25.2
6,Max Temp,2016-07-23,22.9
6,Max Temp,2016-07-24,19.4
6,Max Temp,2016-07-25,21
6,Max Temp,2016-07-26,19.7
6,Max Temp,2016-07-27,22.9
6,Max Temp,2016-07-28,20.7
6,Max Temp,2016-07-29,21.4
6,Max Temp,2016-07-30,21.2
6,Max Temp,2016-07-31,21.1
6,Max Temp,2016-08-01,16.7
6,Max Temp,2016-08-02,19.3
6,Max Temp,2016-08-03,20.6
6,Max Temp,2016-08-04,20
6,Max Temp,2016-08-05,20.9
6,Max Temp,2016-08-06,23.2
6,Max Temp,2016-08-07,20.6
6,Max Temp,2016-08-08,19.4
6,Max Temp,2016-08-09,19.5
6,Max Temp,2016-08-10,20.1
6,Max Temp,2016-08-11,19.3
6,Max Temp,2016-08-12,19.8
6,Max Temp,2016-08-13,22
6,Max Temp,2016-08-14,20.5
6,Max Temp,2016-08-15,25.1
6,Max Temp,2016-08-16,25.7
6,Max Temp,2016-08-17,24.4
6,Max Temp,2016-08-18,23.8
6,Max Temp,2016-08-19,22.6
6,Max Temp,2016-08-20,18
6,Max Temp,2016-08-21,19.2
6,Max Temp,2016-08-22,21.7
6,Max Temp,2016-08-23,28
6,Max Temp,2016-08-24,23.7
6,Max Temp,2016-08-25,20.4
6,Max Temp,2016-08-26,21.5
6,Max Temp,2016-08-27,21.4
6,Max Temp,2016-08-28,22.8
6,Max Temp,2016-08-29,22.8
6,Max Temp,2016-08-30,24.4
6,Max Temp,2016-08-31,21.6
6,Max Temp,2016-09-01,20.6
6,Max Temp,2016-09-02,20.3
6,Max Temp,2016-09-03,18.5
6,Max Temp,2016-09-04,18.4
6,Max Temp,2016-09-05,19.4
6,Max Temp,2016-09-06,23.6
6,Max Temp,2016-09-07,24.3
6,Max Temp,2016-09-08,20.1
6,Max Temp,2016-09-09,22
6,Max Temp,2016-09-10,18.9
6,Max Temp,2016-09-11,20.1
6,Max Temp,2016-09-12,21.3
6,Max Temp,2016-09-13,21
6,Max Temp,2016-09-14,24.7
6,Max Temp,2016-09-15,26.1
6,Max Temp,2016-09-16,18.5
6,Max Temp,2016-09-17,21.4
6,Max Temp,2016-09-18,19.9
6,Max Temp,2016-09-19,17.6
6,Max Temp,2016-09-20,19.1
6,Max Temp,2016-09-21,19.6
6,Max Temp,2016-09-22,17.3
6,Max Temp,2016-09-23,19.5
6,Max Temp,2016-09-24,20
6,Max Temp,2016-09-25,17.7
6,Max Temp,2016-09-26,15.8
6,Max Temp,2016-09-27,19.2
6,Max Temp,2016-09-28,18.3
6,Max Temp,2016-09-29,17.7
6,Max Temp,2016-09-30,17.8
6,Max Temp,2016-10-01,14.8
6,Max Temp,2016-10-02,17.1
6,Max Temp,2016-10-03,18.5
6,Max Temp,2016-10-04,18.6
6,Max Temp,2016-10-05,18.4
6,Max Temp,2016-10-06,15.5
6,Max Temp,2016-10-07,14.7
6,Max Temp,2016-10-08,15.3
6,Max Temp,2016-10-09,15.6
6,Max Temp,2016-10-10,14.8
6,Max Temp,2016-10-11,15.2
6,Max Temp,2016-10-12,16.1
6,Max Temp,2016-10-13,13.3
6,Max Temp,2016-10-14,14.5
6,Max Temp,2016-10-15,15.2
6,Max Temp,2016-10-16,17.3
6,Max Temp,2016-10-17,16.4
6,Max Temp,2016-10-18,13.7
6,Max Temp,2016-10-19,15.8
6,Max Temp,2016-10-20,13.5
6,Max Temp,2016-10-21,14.9
6,Max Temp,2016-10-22,11
6,Max Temp,2016-10-23,13.4
6,Max Temp,2016-10-24,10.2
6,Max Temp,2016-10-25,12.6
6,Max Temp,2016-10-26,14.6
6,Max Temp,2016-10-27,15.1
6,Max Temp,2016-10-28,14.9
6,Max Temp,2016-10-29,12.9
6,Max Temp,2016-10-30,14.6
6,Max Temp,2016-10-31,15.3
6,Max Temp,2016-11-01,13.3
6,Max Temp,2016-11-02,12.5
6,Max Temp,2016-11-03,12.3
6,Max Temp,2016-11-04,11.5
6,Max Temp,2016-11-05,10.1
6,Max Temp,2016-11-06,10
6,Max Temp,2016-11-07,10.1
6,Max Temp,2016-11-08,8.4
6,Max Temp,2016-11-09,11.7
6,Max Temp,2016-11-10,12.3
6,Max Temp,2016-11-11,10.6
6,Max Temp,2016-11-12,13.3
6,Max Temp,2016-11-13,13.8
6,Max Temp,2016-11-14,13.5
6,Max Temp,2016-11-15,14
6,Max Temp,2016-11-16,13.3
6,Max Temp,2016-11-17,11.7
6,Max Temp,2016-11-18,8.9
6,Max Temp,2016-11-19,6.4
6,Max Temp,2016-11-20,8.9
6,Max Temp,2016-11-21,8.1
6,Max Temp,2016-11-22,7.2
6,Max Temp,2016-11-23,8.5
6,Max Temp,2016-11-24,9.1
6,Max Temp,2016-11-25,10
6,Max Temp,2016-11-26,8.1
6,Max Temp,2016-11-27,8.6
6,Max Temp,2016-11-28,9.5
6,Max Temp,2016-11-29,6.1
6,Max Temp,2016-11-30,7.2
6,Max Temp,2016-12-01,4.1
6,Max Temp,2016-12-02,5.5
6,Max Temp,2016-12-03,8.1
6,Max Temp,2016-12-04,7.1
6,Max Temp,2016-12-05,5.7
6,Max Temp,2016-12-06,9.8
6,Max Temp,2016-12-07,14.6
6,Max Temp,2016-12-08,13.4
6,Max Temp,2016-12-09,14
6,Max Temp,2016-12-10,10.5
6,Max Temp,2016-12-11,10.7
6,Max Temp,2016-12-12,10.1
6,Max Temp,2016-12-13,12.2
6,Max Temp,2016-12-14,11
6,Max Temp,2016-12-15,11.5
6,Max Temp,2016-12-16,12.1
6,Max Temp,2016-12-17,9.1
6,Max Temp,2016-12-18,7.3
6,Max Temp,2016-12-19,8.1
6,Max Temp,2016-12-20,7.2
6,Max Temp,2016-12-21,11.2
6,Max Temp,2016-12-22,10.5
6,Max Temp,2016-12-23,12
6,Max Temp,2016-12-24,10.9
6,Max Temp,2016-12-25,14.1
6,Max Temp,2016-12-26,8.8
6,Max Temp,2016-12-27,4.2
6,Max Temp,2016-12-28,7.3
6,Max Temp,2016-12-29,5.9
6,Max Temp,2016-12-30,6.7
6,Max Temp,2016-12-31,8.5
